customerid,firstname,lastname,address1,address2,city,state,zip,country,region,email,phone,creditcardtype,creditcard,creditcardexpiration,username,password,age,income,gender
13845,EPMUIY,IJRAJFOKUT,2220142526 Dell Way,,ISXJVZN,,0,Australia,2,IJRAJFOKUT@dell.com,2220142526,1,4423294233623892,2009/11,user13845,password,56,80000,F
13846,DHWMFF,VWFECUPWNY,9114757379 Dell Way,,PLHKKVM,,0,Germany,2,VWFECUPWNY@dell.com,9114757379,5,9333533341530712,2012/05,user13846,password,70,100000,M
13847,ZTZFZU,BFZDZPANNP,4063045923 Dell Way,,YUAJPMX,,0,Germany,2,BFZDZPANNP@dell.com,4063045923,5,3841687006410211,2011/07,user13847,password,33,40000,M
13848,ZESYZU,DYYDNZQAPO,6586010102 Dell Way,,VPXLCUZ,,0,France,2,DYYDNZQAPO@dell.com,6586010102,2,2395469808019697,2008/06,user13848,password,45,80000,F
13849,OKKOEO,MDRADIBSXX,6490127881 Dell Way,,IUJKPIV,,0,Chile,2,MDRADIBSXX@dell.com,6490127881,5,4432992544025183,2008/05,user13849,password,21,60000,M
13850,LZMQNZ,TFAWNCPKZX,2461455997 Dell Way,,FJIVREB,,0,Chile,2,TFAWNCPKZX@dell.com,2461455997,3,4448699765373021,2010/07,user13850,password,86,60000,M
13851,XZOLYI,RYFFAUQASW,3147016718 Dell Way,,JASBEUI,,0,China,2,RYFFAUQASW@dell.com,3147016718,4,8990342439152301,2011/08,user13851,password,44,80000,M
13852,IGAHPS,GUXHPOHHKR,7816142281 Dell Way,,IDSNXBW,,0,Canada,2,GUXHPOHHKR@dell.com,7816142281,4,8954030970111490,2010/02,user13852,password,59,100000,F
13853,VASLSY,FQFVENDPFL,6041619086 Dell Way,,SXYQYVT,,0,Russia,2,FQFVENDPFL@dell.com,6041619086,4,2147812983952462,2011/03,user13853,password,26,20000,F
13854,DVMWUS,NANSOQHTCA,1613471488 Dell Way,,RBQQWKI,,0,France,2,NANSOQHTCA@dell.com,1613471488,3,1829066229984164,2009/07,user13854,password,33,40000,M
13855,BVPWNC,XBULSCFUCW,3739251755 Dell Way,,VTNREVC,,0,Chile,2,XBULSCFUCW@dell.com,3739251755,1,5816898695193232,2012/05,user13855,password,82,80000,F
13856,SEIGGF,HBRZDXUFUP,6296787131 Dell Way,,ZHHEDKK,,0,France,2,HBRZDXUFUP@dell.com,6296787131,5,3844159491825849,2012/10,user13856,password,85,60000,M
13857,CUTJAB,KSBOQVUKKT,3402246295 Dell Way,,RSXVCIG,,0,Japan,2,KSBOQVUKKT@dell.com,3402246295,3,7216612570919097,2008/06,user13857,password,29,80000,M
13858,YKYZLJ,SMXIIRSTLK,1048058345 Dell Way,,LJFORLG,,0,UK,2,SMXIIRSTLK@dell.com,1048058345,5,1356317972764372,2010/02,user13858,password,66,20000,F
13859,BAAMKT,ZHBHZUAKEM,2854406490 Dell Way,,UKAMVHK,,0,South Africa,2,ZHBHZUAKEM@dell.com,2854406490,3,3977411493193358,2009/02,user13859,password,46,40000,F
13860,KJRUDQ,CEYCZZNDMH,6482598015 Dell Way,,ONTKUEG,,0,UK,2,CEYCZZNDMH@dell.com,6482598015,3,3539924905169755,2011/12,user13860,password,63,100000,F
13861,AOEDFG,IDIHDVLQDZ,2721061613 Dell Way,,DWJXAQX,,0,Japan,2,IDIHDVLQDZ@dell.com,2721061613,1,4270821623038501,2008/10,user13861,password,36,60000,M
13862,USYZYG,DHOHDAXHZA,9870981404 Dell Way,,DJYEZVV,,0,Canada,2,DHOHDAXHZA@dell.com,9870981404,1,4022208687849343,2011/06,user13862,password,81,60000,F
13863,OOFNUJ,VJQZJOGJOK,6328637537 Dell Way,,SMOSIKX,,0,Chile,2,VJQZJOGJOK@dell.com,6328637537,2,1730264244601130,2008/02,user13863,password,67,40000,M
13864,FMEAVZ,JMYTAECPPV,7029329719 Dell Way,,CEOKOLS,,0,Canada,2,JMYTAECPPV@dell.com,7029329719,4,2654584697913378,2011/06,user13864,password,50,60000,M
13865,XPRTOB,GNVGSYWHTY,8455512673 Dell Way,,LHJATBE,,0,France,2,GNVGSYWHTY@dell.com,8455512673,2,2539556785486638,2009/10,user13865,password,60,100000,M
13866,EQMTSS,GNZZLVGFUS,3130143092 Dell Way,,NDSGEXQ,,0,Australia,2,GNZZLVGFUS@dell.com,3130143092,5,3656918189488351,2008/05,user13866,password,35,80000,M
13867,WFIPYO,DXNOTUUNMH,9926676854 Dell Way,,RFNWCEW,,0,China,2,DXNOTUUNMH@dell.com,9926676854,1,4204620136413723,2009/05,user13867,password,25,100000,F
13868,IHWGWZ,EKOXEILQQD,1022311817 Dell Way,,WDZYIVH,,0,China,2,EKOXEILQQD@dell.com,1022311817,4,7397789872251452,2010/09,user13868,password,68,80000,F
13869,ZPIVPM,FDKJMWADZX,7586578733 Dell Way,,GYVPUCX,,0,Russia,2,FDKJMWADZX@dell.com,7586578733,4,2846277993638068,2010/04,user13869,password,83,60000,F
13870,MVCBHI,FSRSOSVNQC,2563443772 Dell Way,,MLRHOOC,,0,Chile,2,FSRSOSVNQC@dell.com,2563443772,2,7764624128583819,2010/03,user13870,password,37,80000,M
13871,CVSKDY,CVQROLFENR,3956406209 Dell Way,,QEZETBM,,0,UK,2,CVQROLFENR@dell.com,3956406209,2,4536321293562651,2010/06,user13871,password,27,20000,M
13872,ZXZCWC,YMTMXYRLQH,2826890710 Dell Way,,QPMJQZH,,0,UK,2,YMTMXYRLQH@dell.com,2826890710,4,5298913788516075,2011/10,user13872,password,66,40000,M
13873,OGXKIV,XCIVAAGQIW,3275303021 Dell Way,,FUGWUOV,,0,UK,2,XCIVAAGQIW@dell.com,3275303021,2,7109103326220066,2008/12,user13873,password,88,100000,M
13874,FTYOPW,QXRRYYHGVN,5653601133 Dell Way,,BBKVQFU,,0,South Africa,2,QXRRYYHGVN@dell.com,5653601133,3,9632105076685548,2010/06,user13874,password,78,20000,M
13875,PZGEVW,CNOALWGGJH,4761442088 Dell Way,,IUDYZYV,,0,Germany,2,CNOALWGGJH@dell.com,4761442088,4,9886709521990270,2012/08,user13875,password,18,60000,F
13876,ZTJVQL,IFMUBSALAJ,9589869928 Dell Way,,FEIFCES,,0,Germany,2,IFMUBSALAJ@dell.com,9589869928,4,4459706679452211,2010/09,user13876,password,84,80000,M
13877,RDNIPV,NBQPURAVAF,8156635941 Dell Way,,ZIKCMCQ,,0,France,2,NBQPURAVAF@dell.com,8156635941,1,1164964324329048,2010/12,user13877,password,75,20000,M
13878,YRYNNM,PDBJUBFVHF,9313693456 Dell Way,,DRHQUXB,,0,Germany,2,PDBJUBFVHF@dell.com,9313693456,1,1694820206146687,2012/11,user13878,password,36,60000,M
13879,XKILWX,OYHJZMEHRI,2017039331 Dell Way,,YZYTWAI,,0,South Africa,2,OYHJZMEHRI@dell.com,2017039331,3,6870827653910965,2012/08,user13879,password,25,100000,M
13880,NDAJBP,HIZHUDOMLN,1153886172 Dell Way,,LKGIKPC,,0,Germany,2,HIZHUDOMLN@dell.com,1153886172,4,5765947192907334,2011/11,user13880,password,42,40000,F
13881,MHTNWB,VVJQZXCLLN,7323431658 Dell Way,,VSVGIYU,,0,China,2,VVJQZXCLLN@dell.com,7323431658,2,1084564082324504,2010/08,user13881,password,37,100000,F
13882,OSQLTM,GDCGAERMSM,8473743995 Dell Way,,ENTNMNV,,0,Canada,2,GDCGAERMSM@dell.com,8473743995,5,7700385658536107,2010/02,user13882,password,68,60000,M
13883,KGCESJ,HUPIZGUSTZ,2621967929 Dell Way,,GMMSZIW,,0,South Africa,2,HUPIZGUSTZ@dell.com,2621967929,4,3725287978071719,2009/04,user13883,password,83,100000,M
13884,DBWVKE,QZMQFHIYHP,7776613988 Dell Way,,LUHLCDG,,0,Chile,2,QZMQFHIYHP@dell.com,7776613988,3,6215446234215052,2008/06,user13884,password,57,80000,M
13885,PQLZVC,YHSEPBDWQO,8185404531 Dell Way,,QYZSBGA,,0,South Africa,2,YHSEPBDWQO@dell.com,8185404531,3,8944120823871345,2009/02,user13885,password,65,100000,M
13886,HHRCJQ,KCVZEYVVNL,8043141670 Dell Way,,TNEVTFQ,,0,Germany,2,KCVZEYVVNL@dell.com,8043141670,3,8293105638120324,2012/03,user13886,password,65,80000,F
13887,YIPHYA,KUZOTVKGHD,2172108320 Dell Way,,UMZNRPC,,0,France,2,KUZOTVKGHD@dell.com,2172108320,5,4188563934527338,2009/07,user13887,password,89,80000,F
13888,HKUGKF,AJTTFEAMIU,3777865351 Dell Way,,YHIQWKB,,0,Australia,2,AJTTFEAMIU@dell.com,3777865351,3,3866220593918115,2012/05,user13888,password,25,40000,M
13889,MDYXIZ,GCTMHTYPOX,1000596158 Dell Way,,WXNTHPT,,0,Japan,2,GCTMHTYPOX@dell.com,1000596158,1,5229338891804219,2009/03,user13889,password,78,20000,M
13890,ZAOIZV,KSHSMGHADD,6972614925 Dell Way,,XRWFGPV,,0,Chile,2,KSHSMGHADD@dell.com,6972614925,2,6849584889598191,2012/02,user13890,password,70,60000,F
13891,TBKSWV,KDNXKUYNXW,2815192863 Dell Way,,FUBMJXS,,0,Australia,2,KDNXKUYNXW@dell.com,2815192863,2,8933575790375472,2009/02,user13891,password,45,60000,M
13892,LVOHQZ,LEWVYUJWQO,2177605402 Dell Way,,RSABPTC,,0,South Africa,2,LEWVYUJWQO@dell.com,2177605402,5,2228381010703742,2009/05,user13892,password,58,20000,M
13893,JPCAON,EKJDFTAVHR,8261099910 Dell Way,,OITECVZ,,0,Chile,2,EKJDFTAVHR@dell.com,8261099910,1,5120912344194949,2008/09,user13893,password,55,100000,F
13894,DBBROG,CYJIRKEZCS,9740835514 Dell Way,,IVWKQWQ,,0,France,2,CYJIRKEZCS@dell.com,9740835514,1,6566503389272839,2011/08,user13894,password,59,80000,M
13895,PSKEZN,DIVUTZUVRC,3232480016 Dell Way,,QONHKDT,,0,China,2,DIVUTZUVRC@dell.com,3232480016,2,1282030568923801,2012/12,user13895,password,69,80000,M
13896,LASKNW,TJQMIKHANX,3537692800 Dell Way,,PAFADYK,,0,China,2,TJQMIKHANX@dell.com,3537692800,3,3389577660243958,2009/02,user13896,password,81,80000,M
13897,XMZLIS,UZEDJMEXJT,6822499226 Dell Way,,XPUBNFL,,0,Russia,2,UZEDJMEXJT@dell.com,6822499226,4,9962358071468772,2011/07,user13897,password,72,40000,F
13898,FJXNCR,MHVWTZTDTQ,8449239417 Dell Way,,SNRFSDA,,0,China,2,MHVWTZTDTQ@dell.com,8449239417,5,2593056725803762,2009/09,user13898,password,59,100000,M
13899,YTMALZ,IGVBFPEYGX,1871742639 Dell Way,,MYCFBCP,,0,South Africa,2,IGVBFPEYGX@dell.com,1871742639,4,3635458413511515,2012/05,user13899,password,29,80000,F
13900,XGHIFQ,OBRURWTYTF,8141845775 Dell Way,,WVLYYAV,,0,Australia,2,OBRURWTYTF@dell.com,8141845775,1,8874988420400769,2008/04,user13900,password,65,60000,F
13901,XSNDIB,FZWXWPVPVR,6130124180 Dell Way,,LGQJGLK,,0,Australia,2,FZWXWPVPVR@dell.com,6130124180,2,2692268816754222,2012/12,user13901,password,60,20000,M
13902,HNAQPF,PLCLBYBWPM,6313203888 Dell Way,,CGWJRHL,,0,Chile,2,PLCLBYBWPM@dell.com,6313203888,4,1909948687069118,2010/03,user13902,password,27,60000,F
13903,RKDGQS,STEURGQHSS,2295312816 Dell Way,,NPCFXNM,,0,France,2,STEURGQHSS@dell.com,2295312816,3,1255117480643093,2009/09,user13903,password,50,100000,F
13904,WZPMRI,GWCYDSFWLT,1145446153 Dell Way,,LOZICLV,,0,Chile,2,GWCYDSFWLT@dell.com,1145446153,5,6197763708420098,2011/04,user13904,password,49,20000,F
13905,KRQCAX,YCVBVBXHUJ,4534057186 Dell Way,,WTSYFNE,,0,Chile,2,YCVBVBXHUJ@dell.com,4534057186,4,9427005241159352,2011/03,user13905,password,18,100000,M
13906,RMQRKP,UFRQGPYBZU,6974631116 Dell Way,,VRTAFXG,,0,Japan,2,UFRQGPYBZU@dell.com,6974631116,1,3745352364145219,2012/03,user13906,password,28,60000,M
13907,QBOARJ,FIAMYYOYTJ,8266800028 Dell Way,,PNJVKQL,,0,Australia,2,FIAMYYOYTJ@dell.com,8266800028,4,9276003621052952,2012/11,user13907,password,41,100000,M
13908,JKOAUU,JUHITVGMEW,9384105629 Dell Way,,ZOSKEEM,,0,UK,2,JUHITVGMEW@dell.com,9384105629,3,9804156539030374,2012/09,user13908,password,79,40000,F
13909,GYDASN,VZWOVCBZZB,4434065301 Dell Way,,NRMSWZS,,0,Russia,2,VZWOVCBZZB@dell.com,4434065301,4,6670928315725178,2008/07,user13909,password,18,40000,M
13910,YKURXQ,RUEMXGLWHZ,1627535316 Dell Way,,OTSKTKF,,0,Canada,2,RUEMXGLWHZ@dell.com,1627535316,5,3118328389711678,2010/11,user13910,password,52,40000,M
13911,WELUUC,OZPLFAHNAW,4088372858 Dell Way,,HSHACMD,,0,Canada,2,OZPLFAHNAW@dell.com,4088372858,2,7743102703709156,2008/10,user13911,password,25,100000,M
13912,GLLAOA,ZDLFETSEPZ,5054428274 Dell Way,,WXZZKCD,,0,Russia,2,ZDLFETSEPZ@dell.com,5054428274,5,9337905480526388,2009/12,user13912,password,84,100000,F
13913,JKHXKG,BWMFPEJEDG,3099621779 Dell Way,,CDFMFJF,,0,Japan,2,BWMFPEJEDG@dell.com,3099621779,1,9590791354887188,2009/01,user13913,password,84,60000,F
13914,ITHTAI,PMOEQXJUEL,3059167877 Dell Way,,YJXESCV,,0,UK,2,PMOEQXJUEL@dell.com,3059167877,4,2573013118468225,2009/09,user13914,password,64,80000,F
13915,JYTJHJ,VVNMTWHXIF,1162319993 Dell Way,,HFJAIFZ,,0,Germany,2,VVNMTWHXIF@dell.com,1162319993,1,8284263970796020,2011/10,user13915,password,52,80000,F
13916,LNNTWI,OKVIGDGOIO,7122282066 Dell Way,,USOCYNQ,,0,UK,2,OKVIGDGOIO@dell.com,7122282066,3,7130364849232138,2010/11,user13916,password,49,80000,F
13917,YCBVLQ,FHZMKGBTUV,9885823944 Dell Way,,LIXKWOJ,,0,Germany,2,FHZMKGBTUV@dell.com,9885823944,1,1166722462046891,2012/06,user13917,password,63,40000,F
13918,TIGFZM,MYYXEZQZUC,8846363676 Dell Way,,ISMFGVT,,0,Chile,2,MYYXEZQZUC@dell.com,8846363676,4,2331594605464488,2009/05,user13918,password,46,80000,F
13919,SAIRMV,QLSVKIUFLC,8362336956 Dell Way,,YYHFTBL,,0,Japan,2,QLSVKIUFLC@dell.com,8362336956,3,9800723453983664,2009/12,user13919,password,72,40000,M
13920,TRJGMZ,RFUCOOIZRG,5382262218 Dell Way,,XZLRAXH,,0,South Africa,2,RFUCOOIZRG@dell.com,5382262218,2,1422559776343405,2010/01,user13920,password,46,20000,M
13921,BNBOMT,THVHWEGOKE,4840193195 Dell Way,,NWVNTDJ,,0,Chile,2,THVHWEGOKE@dell.com,4840193195,3,7429485708009452,2010/10,user13921,password,81,40000,M
13922,KHKXBE,EWLBBSPLXC,4772975465 Dell Way,,ISQBWAI,,0,Chile,2,EWLBBSPLXC@dell.com,4772975465,1,7724471497349442,2009/11,user13922,password,90,20000,F
13923,HNEIRJ,FDKGVASSDA,5253887273 Dell Way,,LTCITLP,,0,Canada,2,FDKGVASSDA@dell.com,5253887273,2,4696427550632507,2009/05,user13923,password,54,80000,M
13924,AWZRFF,UQMQQFJUGV,1653324743 Dell Way,,NJDHUSM,,0,Chile,2,UQMQQFJUGV@dell.com,1653324743,5,6810059191193432,2010/05,user13924,password,41,20000,F
13925,EBCKHX,BTNSZXMFSA,7377069853 Dell Way,,OVIJOUQ,,0,Japan,2,BTNSZXMFSA@dell.com,7377069853,2,1398934866767376,2008/08,user13925,password,26,60000,M
13926,EPELNG,FAYEYKKQKZ,2932472565 Dell Way,,MTIAOYQ,,0,Chile,2,FAYEYKKQKZ@dell.com,2932472565,4,4257176303770393,2012/10,user13926,password,82,60000,M
13927,MTLZZR,AYVYIGPTFB,4445305752 Dell Way,,MNBBMSH,,0,Japan,2,AYVYIGPTFB@dell.com,4445305752,4,5490662136580795,2008/07,user13927,password,23,20000,F
13928,VPAVGB,TCACIPWNQJ,4229211014 Dell Way,,BSKOKSG,,0,Russia,2,TCACIPWNQJ@dell.com,4229211014,4,9701123029459268,2012/10,user13928,password,26,100000,M
13929,SYMYAG,AAJJPGXGPZ,5471728846 Dell Way,,YANISTD,,0,Australia,2,AAJJPGXGPZ@dell.com,5471728846,1,9870477065443994,2009/03,user13929,password,84,100000,M
13930,WMWWTX,WCGMJDSYCQ,2975857560 Dell Way,,ZPZSJDU,,0,South Africa,2,WCGMJDSYCQ@dell.com,2975857560,4,2641039898619056,2010/09,user13930,password,29,40000,M
13931,QFLJDH,MJUVNMUPCU,1788154290 Dell Way,,FCMPFHL,,0,France,2,MJUVNMUPCU@dell.com,1788154290,4,8903138283640147,2011/10,user13931,password,35,40000,F
13932,MUUPCG,YWCLIWBLQG,9390989200 Dell Way,,ODWULHF,,0,Germany,2,YWCLIWBLQG@dell.com,9390989200,1,3731369321234524,2011/04,user13932,password,66,20000,M
13933,MYJOFI,LHUUEVFVCU,8824940374 Dell Way,,YYOJGUW,,0,Canada,2,LHUUEVFVCU@dell.com,8824940374,1,9084384341724218,2009/11,user13933,password,21,20000,F
13934,ZJWFSH,MMBRIHMKCK,8265865777 Dell Way,,IQTPKQT,,0,Chile,2,MMBRIHMKCK@dell.com,8265865777,4,5450355215463788,2011/09,user13934,password,54,100000,M
13935,WVXPCJ,BEBJMNUOXD,2204257440 Dell Way,,FRSQIMY,,0,Canada,2,BEBJMNUOXD@dell.com,2204257440,3,7880293931346387,2012/11,user13935,password,69,60000,M
13936,NKJQUL,UWVHJQVHTB,1157877207 Dell Way,,YLRGYPJ,,0,Australia,2,UWVHJQVHTB@dell.com,1157877207,1,9180078195873648,2012/11,user13936,password,50,80000,F
13937,WCZROU,NJCWZXDTYC,8775522592 Dell Way,,FQJDGSF,,0,Chile,2,NJCWZXDTYC@dell.com,8775522592,1,2657442646101117,2011/07,user13937,password,83,20000,F
13938,ZCCOXP,XZMXWPQVSV,3422376671 Dell Way,,MBYSUEZ,,0,Japan,2,XZMXWPQVSV@dell.com,3422376671,1,4183608985040337,2012/01,user13938,password,50,40000,F
13939,NIPKXN,KKKGABCSWP,4749710801 Dell Way,,TVHNZGE,,0,Chile,2,KKKGABCSWP@dell.com,4749710801,3,1788983688224107,2010/12,user13939,password,41,60000,F
13940,QDXOQH,YBOYCRRZGK,6738280059 Dell Way,,UOYUVCB,,0,Chile,2,YBOYCRRZGK@dell.com,6738280059,1,7333060302305967,2011/06,user13940,password,34,20000,F
13941,JARZIQ,AWPDOGCUQX,9411382911 Dell Way,,JPSESUK,,0,China,2,AWPDOGCUQX@dell.com,9411382911,1,9573347227182240,2010/04,user13941,password,21,60000,M
13942,BFRJWS,GLVVRXPIUZ,6716447271 Dell Way,,XMDQGNZ,,0,Canada,2,GLVVRXPIUZ@dell.com,6716447271,5,6479657006915659,2012/12,user13942,password,29,80000,F
13943,JILFAR,RVMISCQMBO,1927459802 Dell Way,,ZFFGTEL,,0,China,2,RVMISCQMBO@dell.com,1927459802,1,4061249606311321,2008/03,user13943,password,90,20000,M
13944,IOUIGL,DTUWWLJYZI,1417826394 Dell Way,,DEPWJAG,,0,France,2,DTUWWLJYZI@dell.com,1417826394,3,5905239252373577,2009/07,user13944,password,67,80000,M
13945,GPFMBJ,GVFCGPAGYD,8558795955 Dell Way,,KNAUNGG,,0,Germany,2,GVFCGPAGYD@dell.com,8558795955,4,8193041694350541,2010/06,user13945,password,61,40000,M
13946,ENFFWL,BCNHRONPSY,7702767066 Dell Way,,DSSQZZF,,0,South Africa,2,BCNHRONPSY@dell.com,7702767066,5,3144213458523154,2009/08,user13946,password,57,100000,M
13947,BCAYOB,ABJSQWIIVL,3400267315 Dell Way,,BOBBNGW,,0,Chile,2,ABJSQWIIVL@dell.com,3400267315,1,5255055434070528,2012/08,user13947,password,45,80000,M
13948,MRQASQ,CBISYRBUCD,2178965538 Dell Way,,IEEWLAD,,0,Japan,2,CBISYRBUCD@dell.com,2178965538,4,5994818386621774,2011/12,user13948,password,32,60000,F
13949,WCNPSP,RBIPTKKVNT,4079570162 Dell Way,,ZRPKSTC,,0,South Africa,2,RBIPTKKVNT@dell.com,4079570162,4,6393361001275480,2009/11,user13949,password,22,100000,M
13950,EIHXXY,ZGOSQYNDRN,7049876542 Dell Way,,VHXNAAI,,0,China,2,ZGOSQYNDRN@dell.com,7049876542,5,7321149592753500,2010/01,user13950,password,55,40000,F
13951,VOBSNA,ZBSQAGUSTP,4539092598 Dell Way,,ARCBRLK,,0,China,2,ZBSQAGUSTP@dell.com,4539092598,1,8999431096017362,2010/08,user13951,password,28,60000,F
13952,SQEFQE,HJUIPOBIEB,6899863010 Dell Way,,AGCSSNB,,0,Canada,2,HJUIPOBIEB@dell.com,6899863010,5,5648050666321070,2009/01,user13952,password,23,80000,M
13953,SXZIBG,RWOGKQPORP,3684825354 Dell Way,,VUHOIJR,,0,UK,2,RWOGKQPORP@dell.com,3684825354,1,3337651962880045,2009/04,user13953,password,90,20000,M
13954,XDHZKZ,VZGGPVUGLQ,1426089634 Dell Way,,BTEJCWI,,0,France,2,VZGGPVUGLQ@dell.com,1426089634,4,8056280747521669,2009/08,user13954,password,86,40000,M
13955,BPMMOI,LUOAQJHBZJ,6954852356 Dell Way,,VESYABI,,0,Australia,2,LUOAQJHBZJ@dell.com,6954852356,1,4597994260024280,2009/01,user13955,password,67,80000,F
13956,GGPVOB,PCBFLJHLSD,5487649487 Dell Way,,PLBQNJT,,0,Canada,2,PCBFLJHLSD@dell.com,5487649487,1,4787328301463276,2010/10,user13956,password,31,80000,F
13957,KHXZIM,BKSNTAYMDO,1764598996 Dell Way,,YEFLOYP,,0,Australia,2,BKSNTAYMDO@dell.com,1764598996,1,6625896863639355,2012/03,user13957,password,40,100000,M
13958,PWPXJR,HCEBCDOGSM,5962823203 Dell Way,,LYYAXNB,,0,UK,2,HCEBCDOGSM@dell.com,5962823203,4,8831756340805442,2011/01,user13958,password,79,40000,M
13959,SZNBQV,DVXGYLMRYX,7129907260 Dell Way,,PWXMKZL,,0,UK,2,DVXGYLMRYX@dell.com,7129907260,2,7475078068673611,2011/03,user13959,password,24,40000,M
13960,BUZRPC,NMJLYVDWTT,1137801648 Dell Way,,TRFERRD,,0,China,2,NMJLYVDWTT@dell.com,1137801648,5,1184863758739084,2008/12,user13960,password,39,20000,F
13961,CBSREF,DNRBJUYDNS,9048648483 Dell Way,,UTWLLAU,,0,France,2,DNRBJUYDNS@dell.com,9048648483,5,6813321385998280,2012/02,user13961,password,71,100000,F
13962,UOWYTZ,LLBVFAYTST,8136678521 Dell Way,,NPFYQZK,,0,Germany,2,LLBVFAYTST@dell.com,8136678521,1,4366434009280056,2012/10,user13962,password,35,20000,M
13963,UYMOYY,AZUFASZSMM,8553864520 Dell Way,,IRKYRUM,,0,France,2,AZUFASZSMM@dell.com,8553864520,5,4241383004467934,2011/01,user13963,password,50,20000,M
13964,JQLHPL,HJRHCQAOCI,6202890692 Dell Way,,GNGXITJ,,0,Canada,2,HJRHCQAOCI@dell.com,6202890692,4,7934028753545136,2011/03,user13964,password,85,60000,M
13965,OAWDLD,MDLOULDXTJ,4626582555 Dell Way,,KAHTTRX,,0,China,2,MDLOULDXTJ@dell.com,4626582555,4,1045147503726184,2010/08,user13965,password,58,20000,F
13966,OZHADU,DOIYZMVTVG,6269936211 Dell Way,,UDZOUXX,,0,Chile,2,DOIYZMVTVG@dell.com,6269936211,5,8040860312990845,2008/06,user13966,password,84,40000,F
13967,XQAAKE,OTCOGYHCEC,4918946732 Dell Way,,FEQACNF,,0,Japan,2,OTCOGYHCEC@dell.com,4918946732,5,8678902722429485,2012/11,user13967,password,32,100000,M
13968,VXVGBJ,AEYGCGIGIO,7832045337 Dell Way,,LYONMTE,,0,UK,2,AEYGCGIGIO@dell.com,7832045337,1,8311238041613252,2011/03,user13968,password,69,60000,F
13969,PHIRRI,VPPXVXEDLP,4155235086 Dell Way,,CZDPTIN,,0,Germany,2,VPPXVXEDLP@dell.com,4155235086,2,2680593676399439,2010/01,user13969,password,65,80000,M
13970,YZIPID,FXBAUGEGWH,7621037563 Dell Way,,GZWZHKN,,0,Japan,2,FXBAUGEGWH@dell.com,7621037563,4,3114435745868832,2011/05,user13970,password,82,60000,F
13971,WSXEWC,BYDWEICAPI,5799129839 Dell Way,,AMIIXVY,,0,Japan,2,BYDWEICAPI@dell.com,5799129839,1,4555978180840612,2012/01,user13971,password,76,20000,M
13972,NCDKFE,IIBNRDNGLN,9972534799 Dell Way,,TUVQPUG,,0,Canada,2,IIBNRDNGLN@dell.com,9972534799,4,1322275120299309,2008/06,user13972,password,34,20000,M
13973,IDKNIT,WJGNNTUZHO,1923882653 Dell Way,,TDEJYLN,,0,UK,2,WJGNNTUZHO@dell.com,1923882653,3,1212335945107042,2010/10,user13973,password,21,60000,F
13974,FZPNSM,XYZKSUJZID,5627756800 Dell Way,,DMMCYZA,,0,Australia,2,XYZKSUJZID@dell.com,5627756800,1,6484435714315624,2009/02,user13974,password,30,40000,F
13975,DYWWKT,UKEMEOMMRQ,8179185742 Dell Way,,ZDSYDTZ,,0,Japan,2,UKEMEOMMRQ@dell.com,8179185742,3,9218185688834638,2012/10,user13975,password,37,40000,M
13976,FBTQVN,BZAFOMSFDS,2610414972 Dell Way,,JVQMOPD,,0,China,2,BZAFOMSFDS@dell.com,2610414972,1,3475673770066351,2012/04,user13976,password,53,100000,M
13977,OOEJCF,JDLXPEDSXM,2009003671 Dell Way,,ONYDDCN,,0,China,2,JDLXPEDSXM@dell.com,2009003671,4,3180773983243853,2010/04,user13977,password,23,100000,M
13978,QCETIO,WULMZOFWBT,2572851343 Dell Way,,KAXNCKV,,0,Chile,2,WULMZOFWBT@dell.com,2572851343,1,6545030227396638,2010/02,user13978,password,58,40000,M
13979,RLOAAK,ULWUACQCWA,5106864597 Dell Way,,CTOEDJK,,0,China,2,ULWUACQCWA@dell.com,5106864597,1,7829693505074830,2011/07,user13979,password,19,40000,F
13980,MYGMIB,YFVYILBEMD,7402710217 Dell Way,,XAIBKSJ,,0,South Africa,2,YFVYILBEMD@dell.com,7402710217,1,5224191292654723,2009/02,user13980,password,81,60000,M
13981,UTCDUA,JPZRBAVODT,3483398934 Dell Way,,PMUZEDW,,0,South Africa,2,JPZRBAVODT@dell.com,3483398934,2,2436139238066971,2010/03,user13981,password,66,20000,M
13982,KCDFCN,VCEXCALGTA,2571011457 Dell Way,,SOZWSWT,,0,UK,2,VCEXCALGTA@dell.com,2571011457,5,4625015734694898,2009/08,user13982,password,49,40000,M
13983,NMFQZA,SEXVFIBZJT,3693974667 Dell Way,,NIPGFJF,,0,China,2,SEXVFIBZJT@dell.com,3693974667,4,7613664757460356,2012/01,user13983,password,24,100000,M
13984,OCGOCZ,TAUYIVYROL,5754990214 Dell Way,,AERGOXP,,0,South Africa,2,TAUYIVYROL@dell.com,5754990214,2,7567125757224859,2010/06,user13984,password,62,20000,F
13985,SKPUJI,UDHDYFVNRW,1509145716 Dell Way,,RICFGSB,,0,Russia,2,UDHDYFVNRW@dell.com,1509145716,4,4182032135315240,2010/05,user13985,password,56,60000,F
13986,YBXHKS,LRWKWSXNOP,7020247776 Dell Way,,WRUDKWX,,0,France,2,LRWKWSXNOP@dell.com,7020247776,2,9470119274221362,2008/10,user13986,password,49,20000,M
13987,NCAXUL,ORWLJTZYIW,2072057942 Dell Way,,PDZAAWM,,0,Japan,2,ORWLJTZYIW@dell.com,2072057942,3,7921137038618327,2012/11,user13987,password,87,60000,F
